,name,type,episodes,members,score_members,rating,genre,dates,url
9498,,OVA,1.0,850.0,,,,        1991 - 1991,https://myanimelist.net/anime/32521/Super_Mario_World__Mario_to_Yoshi_no_Bouken_Land
9499,,ONA,1.0,1786.0,,,,        Jul 2011 - Jul 2011,https://myanimelist.net/anime/10954/Toei_Robot_Girls
9500,,OVA,2.0,3284.0,,,,        Jun 1996 - Aug 1996,https://myanimelist.net/anime/2462/Toushinden
9501,,Special,1.0,1537.0,,,,        Mar 2016 - Mar 2016,https://myanimelist.net/anime/32934/Zonmi-chan__Meat_Pie_of_the_Dead
9502,,Music,1.0,304.0,,,,        May 2008 - May 2008,https://myanimelist.net/anime/39288/Anger
9503,,ONA,1.0,356.0,,,,        Nov 2014 - Nov 2014,https://myanimelist.net/anime/29731/Beppu_x_Peeping_Life
9504,,Music,1.0,587.0,,,,        Feb 2017 - Feb 2017,https://myanimelist.net/anime/36597/Detarame_Rock___Roll_Theory
9505,,Music,1.0,210.0,,,,        Jun 1986 - Jun 1986,https://myanimelist.net/anime/28355/Henna_ABC
9506,,Music,1.0,242.0,,,,        Mar 1989 - Mar 1989,https://myanimelist.net/anime/33217/Hikaru_Genji__Paradise_Ginga
9507,,Movie,1.0,238.0,,,,        1968 - 1968,https://myanimelist.net/anime/29409/Juu-nin_no_Chiisa_na_Indian
9508,,Movie,1.0,590.0,,,,        1992 - 1992,https://myanimelist.net/anime/7488/Karo_to_Piyobupt__Ame_no_Hi
9509,,ONA,3.0,1622.0,,,,        Apr 2009 - Jul 2009,https://myanimelist.net/anime/6318/Kigurumikku_V3
9510,,Movie,1.0,317.0,,,,        Sep 1949 - Sep 1949,https://myanimelist.net/anime/28035/Kitsune_no_Home_Run_Ou
9511,,Special,3.0,577.0,,,,        Apr 2018 - Apr 2018,https://myanimelist.net/anime/37668/Medama_Oyaji_no_April_Fools
9512,,Music,1.0,219.0,,,,        Oct 1966 - Oct 1966,https://myanimelist.net/anime/24903/Neko_Funjatta
9513,,TV,12.0,45158.0,,,,        Apr 2019 - Jun 2019,https://myanimelist.net/anime/38814/Nobunaga-sensei_no_Osanazuma
9514,,TV,10.0,517.0,,,,        Oct 2014 - Dec 2014,https://myanimelist.net/anime/27687/Oshiri_Kajiri_Mushi_TV_3rd_Season
9515,,Movie,1.0,575.0,,,,        Oct 2003 - Oct 2003,https://myanimelist.net/anime/3496/Ougon_no_Hou__El_Cantare_no_Rekishikan
9516,,Movie,1.0,531.0,,,,        May 1917 - May 1917,https://myanimelist.net/anime/10742/Saru_to_Kani_no_Gassen
9517,,Movie,1.0,1529.0,,,,        Oct 2012 - Oct 2012,https://myanimelist.net/anime/13439/Shinpi_no_Hou
9518,,OVA,1.0,11927.0,,,,        May 1986 - May 1986,https://myanimelist.net/anime/1285/Soukihei_MD_Geist
9519,,ONA,1.0,488.0,,,,        Dec 2014 - Dec 2014,https://myanimelist.net/anime/29173/Tensai_Banpaku_Opening
9520,,Movie,1.0,275.0,,,,        1985 - 1985,https://myanimelist.net/anime/30336/Tori
9521,,ONA,1.0,1952.0,,,,        Jun 2015 - Jun 2015,https://myanimelist.net/anime/33512/Animegatari_x_Koukaku_Kidoutai_Collab_Eizou
9522,,TV,13.0,1460.0,,,,        Dec 2002 - Mar 2003,https://myanimelist.net/anime/1667/Barom_One
9523,,OVA,1.0,6605.0,,,,        Jul 1986 - Jul 1986,https://myanimelist.net/anime/2147/Call_Me_Tonight
9524,,Music,1.0,194.0,,,,        Jul 2012 - Jul 2012,https://myanimelist.net/anime/32762/Circles
9525,,ONA,1.0,246.0,,,,        May 2016 - May 2016,https://myanimelist.net/anime/33872/Fujinkoron-senpai
9526,,Music,1.0,234.0,,,,        Aug 2011 - Aug 2011,https://myanimelist.net/anime/32767/Hane
9527,,Music,1.0,256.0,,,,        2008 - 2008,https://myanimelist.net/anime/29955/Insomniac
9528,,Movie,1.0,241.0,,,,        1934 - 1934,https://myanimelist.net/anime/35400/Kamishibai_Kintarou_no_Maki
9529,,Movie,1.0,265.0,,,,        1971 - 1971,https://myanimelist.net/anime/29679/Ki_Renka
9530,,Music,1.0,435.0,,,,        Jun 1987 - Jun 1987,https://myanimelist.net/anime/8717/Kumo_ga_Haretara
9531,,OVA,1.0,2853.0,,,,        Aug 2001 - Aug 2001,https://myanimelist.net/anime/1949/Mahou_no_Chocolate
9532,,Special,1.0,653.0,,,,        Feb 2012 - Mar 2012,https://myanimelist.net/anime/25267/Megumi_to_Taiyou_II__Kajuu_Gummi_Tweet_Mystery_-_Kieta_Sapphire_Roman_no_Nazo
9533,,ONA,1.0,1185.0,,,,        Oct 2009 - Oct 2009,https://myanimelist.net/anime/8935/Nekketsu_Uchuujin
9534,,OVA,2.0,989.0,,,,        Aug 1992 - Sep 1992,https://myanimelist.net/anime/3605/Princess_Army__Wedding★Combat
9535,,Special,2.0,441.0,,,,        Jul 2013 - Aug 2014,https://myanimelist.net/anime/33543/Tanahashi_Hiroshi_X_Mameshiba_Pro_Wrestling
9536,,Music,1.0,419.0,,,,        Apr 2018 - Apr 2018,https://myanimelist.net/anime/37845/Very_Merry_Session
9537,,ONA,1.0,272.0,,,,        Jul 2009 - Jul 2009,https://myanimelist.net/anime/32642/Yanesenondo
9538,,Music,9.0,586.0,,,,        Jul 2010 - Jul 2010,https://myanimelist.net/anime/15527/24H
9539,,OVA,2.0,1764.0,,,,        Mar 1994 - Oct 1994,https://myanimelist.net/anime/3026/Compiler
9540,,Music,1.0,260.0,,,,        Feb 2012 - Feb 2012,https://myanimelist.net/anime/30433/Eat_You_Up_Bunny
9541,,Music,1.0,254.0,,,,        Apr 2002 - Apr 2002,https://myanimelist.net/anime/8772/Happy_Weekend
9542,,OVA,2.0,3683.0,,,,        Mar 1997 - May 1997,https://myanimelist.net/anime/2317/Hen
9543,,Music,1.0,398.0,,,,        Aug 2015 - Aug 2015,https://myanimelist.net/anime/32749/Hizumu_Realism
9544,,ONA,1.0,565.0,,,,        Nov 2018 - Nov 2018,https://myanimelist.net/anime/38632/Honda-san_x_Taka_no_Tsume
9545,,TV,3.0,392.0,,,,        Jul 2001 - Aug 2001,https://myanimelist.net/anime/10360/Kinniku_Banzuke__Kongou-kun_no_Daibouken
9546,,OVA,3.0,1806.0,,,,        Mar 1987 - Jul 1989,https://myanimelist.net/anime/6061/Maryuu_Senki
9547,,TV,10.0,2333.0,,,,        May 2009 - Aug 2009,https://myanimelist.net/anime/6525/Peeping_Life
9548,,OVA,1.0,1442.0,,,,        Aug 1990 - Aug 1990,https://myanimelist.net/anime/3511/Riki-Oh_2__Horobi_no_Ko
9549,,OVA,10.0,554.0,,,,        Jul 2013 - Apr 2014,https://myanimelist.net/anime/19171/Sanjougattai_Transformers_Go
9550,,Movie,1.0,358.0,,,,        Jan 2006 - Jan 2006,https://myanimelist.net/anime/10627/Ski_Jumping_Pairs__Road_to_Torino_2006
9551,,Special,1.0,552.0,,,,        Apr 2013 - Apr 2013,https://myanimelist.net/anime/18723/Soul_Reviver
9552,,Music,1.0,251.0,,,,        Oct 2015 - Oct 2015,https://myanimelist.net/anime/32855/Tonight
9553,,Music,1.0,205.0,,,,        2007 - 2007,https://myanimelist.net/anime/30241/Umo
9554,,Movie,1.0,812.0,,,,        1924 - 1924,https://myanimelist.net/anime/7494/Usagi_to_Kame
9555,,Music,1.0,295.0,,,,        Feb 1978 - Feb 1978,https://myanimelist.net/anime/30075/Yuki_no_Hi_no_Tayori
9556,,Movie,1.0,440.0,,,,        Aug 2017 - Aug 2017,https://myanimelist.net/anime/36182/Abstract_feat_Alkama
9557,,TV,10.0,1837.0,,,,        Jul 2008 - Aug 2008,https://myanimelist.net/anime/5304/Akiba-chan
9558,,TV,11.0,7904.0,,,,        Jan 2019 - Mar 2019,https://myanimelist.net/anime/38449/Dimension_High_School
9559,,ONA,1.0,290.0,,,,        Feb 2012 - Feb 2012,https://myanimelist.net/anime/33536/Fly
9560,,ONA,1.0,281.0,,,,        Sep 2012 - Sep 2012,https://myanimelist.net/anime/30105/Fukashigi_no_Kazoekata
9561,,Movie,1.0,550.0,,,,        Oct 1954 - Oct 1954,https://myanimelist.net/anime/7530/Hana_to_Chou
9562,,Music,1.0,192.0,,,,        Jul 1993 - Jul 1993,https://myanimelist.net/anime/33215/Hikaru_Genji__Taiyou_ga_Ippai
9563,,Movie,1.0,746.0,,,,        Jun 1936 - Jun 1936,https://myanimelist.net/anime/6829/Izakaya_no_Ichiya
9564,,OVA,1.0,6013.0,,,,        Aug 1996 - Aug 1996,https://myanimelist.net/anime/1751/Jikuu_Bouken_Nuumamonjaa
9565,,Special,1.0,959.0,,,,        May 2011 - Nov 2011,https://myanimelist.net/anime/25265/Megumi_to_Taiyou__Kajuu_Gummi_Tweet_Love_Story
9566,,Music,1.0,228.0,,,,        Dec 2017 - Dec 2017,https://myanimelist.net/anime/36983/Oshiri_Tantei__Puputto_Fumutto_Kaiketsu_Dance
9567,,Movie,1.0,2771.0,,,,        Nov 1962 - Nov 1962,https://myanimelist.net/anime/1982/Osu
9568,,Music,1.0,457.0,,,,        Mar 2018 - Mar 2018,https://myanimelist.net/anime/37413/Polka_Dot
9569,,ONA,1.0,354.0,,,,        Nov 2017 - Nov 2017,https://myanimelist.net/anime/36774/Star_Wars_Saigo_no_Jedai__Tokubetsu_Eizou
9570,,ONA,1.0,1295.0,,,,        Jun 2015 - Jun 2015,https://myanimelist.net/anime/31102/Taiko_no_Tatsujin__15_Shuunenkinen_Short_Animation
9571,,Music,1.0,450.0,,,,        Nov 2012 - Nov 2012,https://myanimelist.net/anime/32789/Answer
9572,,ONA,5.0,1818.0,,,,        Apr 2017 - Apr 2017,https://myanimelist.net/anime/35328/BOYs_LOVE_Nitro_CHiRAL
9573,,OVA,1.0,1973.0,,,,        Dec 1987 - Dec 1987,https://myanimelist.net/anime/1819/Daimajuu_Gekitou__Hagane_no_Oni
9574,,Movie,1.0,444.0,,,,        2002 - 2002,https://myanimelist.net/anime/22167/Goldfish_Fetish
9575,,TV,12.0,3062.0,,,,        Jan 2020 - Mar 2020,https://myanimelist.net/anime/40995/Hentatsu_TV
9576,,Music,1.0,244.0,,,,        May 2014 - May 2014,https://myanimelist.net/anime/36096/Ice_Fist
9577,,Movie,1.0,428.0,,,,        1931 - 1931,https://myanimelist.net/anime/28047/Kokoro_no_Chikara
9578,,OVA,1.0,5519.0,,,,        Jun 2012 - Jun 2012,https://myanimelist.net/anime/14479/Mahoutsukai_Nara_Miso_wo_Kue
9579,,TV,12.0,4522.0,,,,        Jul 2012 - Nov 2012,https://myanimelist.net/anime/14563/Maji_de_Otaku_na_English_Ribbon-chan__Eigo_de_Tatakau_Mahou_Shoujo
9580,,Movie,1.0,261.0,,,,        1928 - 1928,https://myanimelist.net/anime/29557/Mikuni_no_Tame_Ni
9581,,Movie,1.0,540.0,,,,        2003 - 2003,https://myanimelist.net/anime/10674/Omake
9582,,Special,1.0,3714.0,,,,        Aug 2009 - Aug 2009,https://myanimelist.net/anime/7060/Ring_of_Gundam
9583,,TV,12.0,17561.0,,,,        Jul 2016 - Sep 2016,https://myanimelist.net/anime/33113/Scared_Rider_Xechs
9584,,OVA,1.0,2980.0,,,,        Jan 1989 - Jan 1989,https://myanimelist.net/anime/3882/Seijuuki_Cyguard
9585,,OVA,3.0,1482.0,,,,        Apr 1998 - Oct 1998,https://myanimelist.net/anime/1772/Seishoujo_Kantai_Virgin_Fleet
9586,,TV,12.0,18488.0,,,,        Apr 2020 - ,https://myanimelist.net/anime/39966/Tamayomi
9587,,Movie,1.0,1420.0,,,,        Dec 2015 - Dec 2015,https://myanimelist.net/anime/31941/Alice_in_Dreamland
9588,,OVA,4.0,5095.0,,,,        Feb 2002 - Jan 2003,https://myanimelist.net/anime/1596/Arcade_Gamer_Fubuki
9589,,OVA,1.0,3758.0,,,,        May 1994 - May 1994,https://myanimelist.net/anime/5025/Dengeki_Oshioki_Musume_Gootaman__Gootaman_Tanjou-hen
9590,,ONA,1.0,949.0,,,,        Oct 2015 - Oct 2015,https://myanimelist.net/anime/32058/Four_Seasons__Fuuka_to_Nanami
9591,,Special,1.0,1592.0,,,,        Nov 2019 - Nov 2019,https://myanimelist.net/anime/40651/Kandagawa_Jet_Girls_Recap
9592,,Movie,1.0,257.0,,,,        1925 - 1925,https://myanimelist.net/anime/29555/Kinken_Chochiku_Shiobara_Tasuke
9593,,Music,1.0,402.0,,,,        Dec 1974 - Dec 1974,https://myanimelist.net/anime/8681/Kitakaze_Kozou_no_Kantarou
9594,,Music,1.0,342.0,,,,        Sep 2012 - Sep 2012,https://myanimelist.net/anime/24633/LolitA☆Strawberry_in_Summer
9595,,Movie,1.0,1582.0,,,,        Apr 1945 - Apr 1945,https://myanimelist.net/anime/2765/Momotarou__Umi_no_Shinpei
9596,,OVA,2.0,2304.0,,,,        May 1996 - May 1996,https://myanimelist.net/anime/1059/Mutant_Turtles__Choujin_Densetsu-hen
9597,,Movie,1.0,2318.0,,,,        Aug 1985 - Aug 1985,https://myanimelist.net/anime/1287/Odin__Koushi_Hansen_Starlight
9598,,Movie,1.0,250.0,,,,        1936 - 1936,https://myanimelist.net/anime/35394/Oira_no_Hijouji
9599,,Special,1.0,836.0,,,,        2008 - 2008,https://myanimelist.net/anime/22841/Okashina_Hotel
9600,,Music,1.0,251.0,,,,        Dec 1988 - Dec 1988,https://myanimelist.net/anime/14125/Otogi_no_Kuni_no_Birthday
9601,,OVA,2.0,12622.0,,,,        Jan 1998 - Feb 1998,https://myanimelist.net/anime/537/Tekken
9602,,ONA,1.0,323.0,,,,        Apr 2018 - Apr 2018,https://myanimelist.net/anime/38045/Calpis_Hakkou_Monogatari
9603,,Music,1.0,1035.0,,,,        Nov 2008 - Nov 2008,https://myanimelist.net/anime/6856/Aoi_Chou
9604,,OVA,1.0,1021.0,,,,        Mar 1990 - Mar 1990,https://myanimelist.net/anime/2054/Carol
9605,,Music,1.0,191.0,,,,        Jan 2010 - Jan 2010,https://myanimelist.net/anime/32775/Gene
9606,,ONA,2.0,2843.0,,,,        Jun 2015 - Jul 2015,https://myanimelist.net/anime/31108/Green_Dakara_x_Bakemono_no_Ko
9607,,ONA,2.0,303.0,,,,        Oct 2018 - Oct 2018,https://myanimelist.net/anime/38545/Han_Solo_Star_Wars_Story
9608,,Movie,1.0,581.0,,,,        2008 - 2008,https://myanimelist.net/anime/28993/Hand_Soap
9609,,OVA,1.0,981.0,,,,        Sep 2006 - Sep 2006,https://myanimelist.net/anime/6181/Highway_Jenny
9610,,Music,1.0,214.0,,,,        Nov 2011 - Nov 2011,https://myanimelist.net/anime/30430/Kimi_wa_Sou_Kimeta
9611,,OVA,1.0,689.0,,,,        Sep 1986 - Sep 1986,https://myanimelist.net/anime/8889/Majo_demo_Steady
9612,,ONA,6.0,919.0,,,,        Sep 2015 - Sep 2017,https://myanimelist.net/anime/31471/MILPOM★
9613,,Movie,1.0,610.0,,,,        Mar 1930 - Mar 1930,https://myanimelist.net/anime/23759/Oira_no_Ski
9614,,ONA,1.0,7138.0,,,,        Apr 2020 - Apr 2020,https://myanimelist.net/anime/40597/Sol_Levante
9615,,Music,1.0,250.0,,,,        Jun 1976 - Jun 1976,https://myanimelist.net/anime/30074/Symphonic_Variations
9616,,Movie,1.0,478.0,,,,        2006 - 2006,https://myanimelist.net/anime/12521/Tentoumushi_no_Otomurai
9617,,Movie,1.0,272.0,,,,        1974 - 1974,https://myanimelist.net/anime/30330/Utsukushii_Hoshi
9618,,OVA,1.0,8297.0,,,,        Jun 1986 - Jun 1986,https://myanimelist.net/anime/1341/Violence_Jack__Harlem_Bomber-hen
9619,,Music,1.0,231.0,,,,        Apr 1976 - Apr 1976,https://myanimelist.net/anime/30165/Yamaguchi_Sanchi_no_Tsutomu-kun
9620,,Special,4.0,997.0,,,,        Nov 2008 - Feb 2009,https://myanimelist.net/anime/21215/Zettai_Shougeki__Platonic_Heart_Picture_Drama
9621,,ONA,5.0,1272.0,,,,        Sep 2010 - Apr 2014,https://myanimelist.net/anime/9689/Agukaru
9622,,OVA,1.0,1768.0,,,,        Nov 1989 - Nov 1989,https://myanimelist.net/anime/7475/Ano_Ko_ni_1000
9623,,OVA,1.0,4945.0,,,,        Mar 1987 - Mar 1987,https://myanimelist.net/anime/2983/Digital_Devil_Story__Megami_Tensei
9624,,TV,5.0,416.0,,,,        Mar 2017 - Mar 2017,https://myanimelist.net/anime/35156/High___Low__G-Sword
9625,,Music,1.0,245.0,,,,        Dec 1986 - Dec 1986,https://myanimelist.net/anime/30077/Koro_wa_Yane_no_Ue
9626,,Music,1.0,949.0,,,,        Apr 2008 - Apr 2008,https://myanimelist.net/anime/10584/Mononoke_Dance
9627,,Special,1.0,2437.0,,,,        Nov 1992 - Nov 1992,https://myanimelist.net/anime/2897/Nandarou
9628,,TV,12.0,11222.0,,,,        Apr 2018 - Jun 2018,https://myanimelist.net/anime/37258/Omae_wa_Mada_Gunma_wo_Shiranai
9629,,TV,,2144.0,,,,        Jan 2020 - ,https://myanimelist.net/anime/40129/Rebirth
9630,,Music,1.0,612.0,,,,        Jun 2017 - Jun 2017,https://myanimelist.net/anime/36607/Spicy_Swingy_Style
9631,,Music,1.0,350.0,,,,        Dec 1977 - Dec 1977,https://myanimelist.net/anime/24861/Akaoni_to_Aooni_no_Tango
9632,,Movie,1.0,564.0,,,,        1941 - 1941,https://myanimelist.net/anime/28245/Ari-chan
9633,,ONA,1.0,1038.0,,,,        Dec 2013 - Dec 2013,https://myanimelist.net/anime/21875/Chou_Akuukan_Bouheki_Cheese_Napolitan
9634,,Special,1.0,1029.0,,,,        1990 - 1990,https://myanimelist.net/anime/6935/Enkinhou_no_Hako__Hakase_no_Sagashimono
9635,,Music,2.0,777.0,,,,        May 2016 - May 2016,https://myanimelist.net/anime/33912/Gakuen_Handsome__Haitoku_no_Lesson
9636,,OVA,1.0,1351.0,,,,        Feb 2012 - Feb 2012,https://myanimelist.net/anime/12599/Ijime__Ikenie_no_Kyoushitsu
9637,,Music,1.0,211.0,,,,        Dec 1979 - Dec 1979,https://myanimelist.net/anime/30167/Kanashiki_Mongoose
9638,,TV,13.0,27800.0,,,,        Oct 2015 - Dec 2015,https://myanimelist.net/anime/30948/Kowabon
9639,,ONA,5.0,717.0,,,,        Sep 2012 - Feb 2013,https://myanimelist.net/anime/15389/Kremlin
9640,,TV,13.0,2319.0,,,,        Jul 2015 - Sep 2015,https://myanimelist.net/anime/30947/Kurayami_Santa
9641,,TV,8.0,9666.0,,,,        Oct 2012 - Nov 2012,https://myanimelist.net/anime/15045/Litchi_DE_Hikari_Club
9642,,Special,1.0,2181.0,,,,        Nov 2015 - Nov 2015,https://myanimelist.net/anime/31244/Makura_no_Danshi__Sono_Ato_no_Makura_no_Danshi
9643,,OVA,4.0,2939.0,,,,        Aug 2001 - May 2002,https://myanimelist.net/anime/675/One__Kagayaku_Kisetsu_e
9644,,Special,2.0,423.0,,,,        2009 - 2009,https://myanimelist.net/anime/17159/Peeping_Life_Specials
9645,,Movie,1.0,560.0,,,,        1933 - 1933,https://myanimelist.net/anime/5874/Sankou_to_Tako__Hyakumanryou_Chinsoudou
9646,,TV,5.0,823.0,,,,        Feb 2013 - Mar 2013,https://myanimelist.net/anime/17353/Tenpou_Suikoden_Neo
9647,,Music,1.0,200.0,,,,        Oct 2014 - Oct 2014,https://myanimelist.net/anime/32758/Toute_wa_Sono_Kotae
9648,,Music,1.0,223.0,,,,        Oct 2016 - Oct 2016,https://myanimelist.net/anime/36092/Alluptoyou
9649,,ONA,1.0,636.0,,,,        2013 - 2013,https://myanimelist.net/anime/31309/Balloon
9650,,Movie,1.0,624.0,,,,        1936 - 1936,https://myanimelist.net/anime/12803/Chinkoroheibei_Tamatebako
9651,,ONA,1.0,778.0,,,,        Sep 2015 - Sep 2015,https://myanimelist.net/anime/31749/Chou_Kidougai-ku__Kashiwa-no-Ha
9652,,Movie,1.0,384.0,,,,        Apr 1980 - Apr 1980,https://myanimelist.net/anime/30955/Crazy_Monkey
9653,,Music,1.0,457.0,,,,        Dec 2004 - Dec 2004,https://myanimelist.net/anime/7512/Dambo
9654,,ONA,1.0,967.0,,,,        Aug 2016 - Aug 2016,https://myanimelist.net/anime/33770/Kirin_Hyoketsu__Atarashiku_Ikou_Animation_Movie
9655,,ONA,1.0,465.0,,,,        Oct 2014 - Oct 2014,https://myanimelist.net/anime/28151/Kujakuou__Sengoku_Tensei
9656,,Music,1.0,262.0,,,,        2003 - 2003,https://myanimelist.net/anime/21891/Natsumi_Step
9657,,TV,,16057.0,,,,        Apr 2020 - ,https://myanimelist.net/anime/40783/Shachou_Battle_no_Jikan_Desu
9658,,Movie,1.0,1698.0,,,,        Mar 1984 - Mar 1984,https://myanimelist.net/anime/2311/Shounen_Kenya
9659,,Movie,1.0,428.0,,,,        2014 - 2014,https://myanimelist.net/anime/28765/The_Baby_Birds_of_Norman_McLaren
9660,,Special,1.0,323.0,,,,        2008 - 2008,https://myanimelist.net/anime/29739/Yatterman_x_Toshiba
9661,,Music,1.0,2953.0,,,,        May 2019 - May 2019,https://myanimelist.net/anime/39826/Attouteki_Vivid_Days
9662,,OVA,3.0,1456.0,,,,        Aug 1995 - Dec 1995,https://myanimelist.net/anime/1528/Bishoujo_Yuugekitai_Battle_Skipper
9663,,Movie,1.0,330.0,,,,        1982 - 1982,https://myanimelist.net/anime/31258/Box
9664,,Music,1.0,326.0,,,,        Dec 2010 - Dec 2010,https://myanimelist.net/anime/36181/Christmas_Morgue
9665,,Movie,1.0,565.0,,,,        1950 - 1950,https://myanimelist.net/anime/6847/Gulliver_Funtouki
9666,,OVA,3.0,14019.0,,,,        Oct 2015 - Nov 2016,https://myanimelist.net/anime/31491/Hantsu_x_Trash
9667,,Movie,1.0,1121.0,,,,        Oct 1989 - Oct 1989,https://myanimelist.net/anime/1833/Hyper-Psychic_Geo_Garaga
9668,,OVA,1.0,568.0,,,,        Dec 2001 - Dec 2001,https://myanimelist.net/anime/9221/Kanzen_Shouri_Daiteiou
9669,,ONA,1.0,368.0,,,,        Apr 2016 - Apr 2016,https://myanimelist.net/anime/33937/Kirai_Demo_Suki
9670,,ONA,4.0,3255.0,,,,        May 2017 - Jun 2017,https://myanimelist.net/anime/35631/Mahouka_x_Mameshiba
9671,,OVA,2.0,5567.0,,,,        Feb 1998 - Mar 1998,https://myanimelist.net/anime/1455/Makai_Tenshou
9672,,TV,10.0,34948.0,,,,        Jan 2018 - Mar 2018,https://myanimelist.net/anime/36847/Nanatsu_no_Bitoku
9673,,ONA,1.0,1080.0,,,,        Jul 2013 - Jul 2013,https://myanimelist.net/anime/21607/Picotopia
9674,,Music,1.0,239.0,,,,        Apr 1983 - Apr 1983,https://myanimelist.net/anime/30076/Roba_Chotto_Suneta
9675,,ONA,5.0,2194.0,,,,        Jan 2012 - Jan 2012,https://myanimelist.net/anime/12865/Ai_wa_KAT-TUN
9676,,ONA,1.0,689.0,,,,        Feb 2014 - Feb 2014,https://myanimelist.net/anime/32289/Anison_Nippon
9677,,TV,12.0,60685.0,,,,        Jul 2015 - Sep 2015,https://myanimelist.net/anime/30782/Bikini_Warriors
9678,,OVA,1.0,769.0,,,,        Jan 1986 - Jan 1986,https://myanimelist.net/anime/9356/Cool_Cool_Bye
9679,,Special,1.0,884.0,,,,        Apr 2018 - Apr 2018,https://myanimelist.net/anime/37856/Hakyuu_Houshin_Engi_Recap
9680,,OVA,5.0,492.0,,,,        Oct 2002 - Oct 2002,https://myanimelist.net/anime/3516/Hal___Bons
9681,,Special,12.0,290.0,,,,        Jun 1964 - Oct 1984,https://myanimelist.net/anime/30079/Kirin_no_Otenki_Mama-san
9682,,ONA,12.0,11230.0,,,,        Jul 2019 - Jan 2020,https://myanimelist.net/anime/36040/Knights_of_the_Zodiac__Saint_Seiya
9683,,ONA,1.0,1272.0,,,,        Sep 2018 - Sep 2018,https://myanimelist.net/anime/38367/Nora_to_Oujo_to_Noraneko_Heart__Nora_Fuku_Ekichou_Shuunin-shiki
9684,,Movie,1.0,376.0,,,,        Nov 1933 - Nov 1933,https://myanimelist.net/anime/28049/Numa_no_Taishou
9685,,Movie,1.0,274.0,,,,        1980 - 1980,https://myanimelist.net/anime/30334/Sleepy
9686,,Movie,1.0,859.0,,,,        Jan 1980 - Jan 1980,https://myanimelist.net/anime/3799/Speed
9687,,Movie,1.0,690.0,,,,        1940 - 1940,https://myanimelist.net/anime/28241/Ahiru_Rikusentai
9688,,Music,1.0,267.0,,,,        Jun 1984 - Jun 1984,https://myanimelist.net/anime/29455/Cabbage_UFO
9689,,Special,1.0,287.0,,,,        Mar 2010 - Mar 2010,https://myanimelist.net/anime/29609/Chinka
9690,,Music,1.0,300.0,,,,        Oct 2010 - Oct 2010,https://myanimelist.net/anime/20725/Lies_Lies
9691,,Music,1.0,229.0,,,,        Apr 2009 - Apr 2009,https://myanimelist.net/anime/32868/Spring_Stranger
9692,,ONA,1.0,360.0,,,,        Aug 2015 - Aug 2015,https://myanimelist.net/anime/31624/Tomato_ni_Natta_Otokonoko
9693,,Movie,1.0,262.0,,,,        1990 - 1990,https://myanimelist.net/anime/31269/Venus
9694,,Movie,1.0,322.0,,,,        1987 - 1987,https://myanimelist.net/anime/31266/Wall
9695,,ONA,1.0,922.0,,,,        Aug 2017 - Aug 2017,https://myanimelist.net/anime/36155/Bibury
9696,,Special,1.0,306.0,,,,        1984 - 1984,https://myanimelist.net/anime/28305/Broots
9697,,Special,1.0,3162.0,,,,        Dec 2017 - Dec 2017,https://myanimelist.net/anime/36932/Evil_or_Live_Recap
9698,,Music,1.0,469.0,,,,        Dec 2013 - Dec 2013,https://myanimelist.net/anime/22059/Kakumeiteki_Broadway_Shugisha_Doumei
9699,,ONA,4.0,1063.0,,,,        Oct 2008 - May 2009,https://myanimelist.net/anime/5322/Mugen_Kouro
9700,,Music,1.0,223.0,,,,        Oct 1984 - Oct 1984,https://myanimelist.net/anime/30081/Shiawase_no_Uta
9701,,Movie,1.0,947.0,,,,        Oct 1931 - Oct 1931,https://myanimelist.net/anime/4390/Sora_no_Momotarou
9702,,Movie,1.0,1374.0,,,,        Dec 2006 - Dec 2006,https://myanimelist.net/anime/4761/Tokyo_Loop
9703,,OVA,1.0,1620.0,,,,        Dec 1986 - Dec 1986,https://myanimelist.net/anime/4176/Wanna-Bes
9704,,Movie,1.0,598.0,,,,        Mar 2015 - Mar 2015,https://myanimelist.net/anime/35432/Yi_Wan_Nian_Yi_Hou
9705,,Special,2.0,286.0,,,,        Apr 2018 - Apr 2018,https://myanimelist.net/anime/37843/Kiss_Dekiru_Gyoza_x_Mameshiba_Movie
9706,,OVA,1.0,7255.0,,,,        Jul 2013 - Jul 2013,https://myanimelist.net/anime/17395/Ark_IX
9707,,Movie,1.0,646.0,,,,        Aug 2001 - Aug 2001,https://myanimelist.net/anime/4733/Blue_Remains
9708,,Movie,1.0,292.0,,,,        1983 - 1983,https://myanimelist.net/anime/31261/Drill
9709,,ONA,1.0,320.0,,,,        Nov 2014 - Nov 2014,https://myanimelist.net/anime/35975/Hope__Suiso_Shakai_to_Korekara_no_Energy_no_Hanashi
9710,,ONA,,488.0,,,,        Nov 2014 - ,https://myanimelist.net/anime/32831/Hungry_to_Win
9711,,Music,1.0,785.0,,,,        1999 - 1999,https://myanimelist.net/anime/11579/Jubilee
9712,,Movie,1.0,550.0,,,,        1992 - 1992,https://myanimelist.net/anime/7446/Karo_to_Piyobupt__Sandwich
9713,,Music,1.0,383.0,,,,        2008 - 2008,https://myanimelist.net/anime/29946/Orchestra
9714,,Movie,1.0,329.0,,,,        Jan 2016 - Jan 2016,https://myanimelist.net/anime/36835/Rudolf_to_Ippaiattena_x_Godzilla_x_Toho_Cinemas_Moving_Logo_Eizou
