Unnamed: 0,name,type,episodes,members,score_members,rating,genre,dates,url
11,Iwaki Meisei Daigaku,ONA,3.0,172.0,,,"['School', 'Slice of Life']",        Jul 2014 - Oct 2016,https://myanimelist.net/anime/34328/Iwaki_Meisei_Daigaku
12,Iwata Kunchi no Obaachan,OVA,1.0,124.0,,,"['Drama', 'Historical', 'Kids']",        2009 - 2009,https://myanimelist.net/anime/26119/Iwata_Kunchi_no_Obaachan
13,J League wo 100-bai Tanoshiku Miru Houhou!!,Movie,1.0,164.0,,,"['Parody', 'Sports', 'Comedy']",        Jun 1994 - Jun 1994,https://myanimelist.net/anime/27561/J_League_wo_100-bai_Tanoshiku_Miru_Houhou
14,Jack Nicholson,Music,1.0,104.0,,,"['Action', 'Drama', 'Music']",        2004 - 2004,https://myanimelist.net/anime/39475/Jack_Nicholson
15,Jah Jhaka,Music,1.0,86.0,,,['Music'],        Oct 2010 - Oct 2010,https://myanimelist.net/anime/39718/Jah_Jhaka
16,Jakusansei Million Arthur: Forever Kakusansei Million Arthur,ONA,1.0,419.0,,,"['Comedy', 'Parody', 'Ecchi', 'Fantasy']",        Apr 2017 - Apr 2017,https://myanimelist.net/anime/35433/Jakusansei_Million_Arthur__Forever_Kakusansei_Million_Arthur
17,Jam Pot,Movie,1.0,62.0,,,['Dementia'],        1971 - 1971,https://myanimelist.net/anime/38875/Jam_Pot
18,Jam the Housnail,TV,15.0,138.0,,,"['Adventure', 'Kids']",        Jun 1996 - Apr 2006,https://myanimelist.net/anime/29367/Jam_the_Housnail
19,Jangdokdae,Special,1.0,141.0,,,"['Historical', 'Drama']",        May 1991 - May 1991,https://myanimelist.net/anime/18323/Jangdokdae
20,Jankenman: Kaijuu Dai Kessen,OVA,1.0,175.0,,,"['Comedy', 'Kids']",        Jul 1992 - Jul 1992,https://myanimelist.net/anime/10247/Jankenman__Kaijuu_Dai_Kessen
21,Japan World Cup,OVA,3.0,86.0,,,"['Comedy', 'Parody']",        2012 - 2013,https://myanimelist.net/anime/37326/Japan_World_Cup
22,Japanda,ONA,1.0,186.0,,,"['Music', 'Josei']",        Sep 2019 - Sep 2019,https://myanimelist.net/anime/40412/Japanda
23,Japonese,Movie,1.0,104.0,,,['Comedy'],        1977 - 1977,https://myanimelist.net/anime/32252/Japonese
24,Jarinko Chie (TV),TV,64.0,734.0,,,"['Slice of Life', 'Comedy', 'Drama', 'Seinen']",        Oct 1981 - Mar 1983,https://myanimelist.net/anime/3947/Jarinko_Chie_TV
25,Jarujio Animal,TV,10.0,156.0,,,"['Adventure', 'Comedy', 'Parody']",        Apr 2010 - Jun 2010,https://myanimelist.net/anime/24041/Jarujio_Animal
26,Jataka Monogatari: Kiniro no Shika,Movie,1.0,202.0,,,['Kids'],        1962 - 1962,https://myanimelist.net/anime/29928/Jataka_Monogatari__Kiniro_no_Shika
27,Je Bul Chal-ssi IyagiThe Story of Mr. Sorry,Movie,1.0,372.0,,,"['Comedy', 'Horror', 'Fantasy']",        Mar 2009 - Mar 2009,https://myanimelist.net/anime/8081/Je_Bul_Chal-ssi_Iyagi
28,Jeonja Ingan 337,Movie,1.0,204.0,,,"['Action', 'Sci-Fi', 'Super Power']",        Dec 1977 - Dec 1977,https://myanimelist.net/anime/16399/Jeonja_Ingan_337
29,Jeremy no Ki,Movie,1.0,129.0,,,"['Kids', 'Drama', 'Fantasy']",        Apr 1983 - Apr 1983,https://myanimelist.net/anime/29207/Jeremy_no_Ki
30,Ji no Nai Hagaki,OVA,1.0,139.0,,,['Slice of Life'],        2003 - 2003,https://myanimelist.net/anime/23869/Ji_no_Nai_Hagaki
31,Jian Wangchao 2Sword Dynasty 2,ONA,12.0,341.0,,,['Action'],        Oct 2017 - Dec 2017,https://myanimelist.net/anime/37058/Jian_Wangchao_2
32,Jibun de Jibun wo Mamoru,OVA,1.0,74.0,,,['Drama'],         - ,https://myanimelist.net/anime/35027/Jibun_de_Jibun_wo_Mamoru
33,Jibun no Mune ni te wo Atete,OVA,1.0,114.0,,,"['Drama', 'Kids']",        2011 - 2011,https://myanimelist.net/anime/30764/Jibun_no_Mune_ni_te_wo_Atete
34,Jidou Bungaku Library,OVA,6.0,163.0,,,"['Demons', 'Drama', 'Fantasy', 'Historical', 'Kids', 'Magic', 'Romance', 'Samurai', 'Supernatural']",         - ,https://myanimelist.net/anime/30970/Jidou_Bungaku_Library
35,Jigoku de Naze Warui,Music,1.0,162.0,,,['Music'],        Sep 2013 - Sep 2013,https://myanimelist.net/anime/33400/Jigoku_de_Naze_Warui
36,Jigoku Koushien,OVA,1.0,195.0,,,"['Sports', 'Comedy', 'Horror', 'Shounen']",        Feb 2009 - Feb 2009,https://myanimelist.net/anime/28489/Jigoku_Koushien
37,Jigoku no Soubee,OVA,1.0,130.0,,,"['Comedy', 'Demons', 'Drama', 'Kids']",        2005 - 2005,https://myanimelist.net/anime/26331/Jigoku_no_Soubee
38,Jigueseo Chikyuu no Sora no Shita de,Music,1.0,38.0,,,"['Kids', 'Music']",        Apr 2006 - Apr 2006,https://myanimelist.net/anime/41656/Jigueseo_Chikyuu_no_Sora_no_Shita_de
39,Jii Coro Comic,ONA,1.0,131.0,,,"['Comedy', 'Kids', 'Sci-Fi']",        Dec 2015 - Dec 2015,https://myanimelist.net/anime/35454/Jii_Coro_Comic
40,Jiiji no e Tegami: Grandfather's Letter,Music,1.0,87.0,,,"['Kids', 'Music']",        Dec 2007 - Dec 2007,https://myanimelist.net/anime/37064/Jiiji_no_e_Tegami__Grandfathers_Letter
41,Jijii: Owari no Hajimari,Music,1.0,181.0,,,['Music'],        Apr 2014 - Apr 2014,https://myanimelist.net/anime/32800/Jijii__Owari_no_Hajimari
42,JikanTime,Movie,1.0,240.0,,,['Dementia'],        1963 - 1963,https://myanimelist.net/anime/29645/Jikan
43,Jikan wo Sutete,Music,1.0,49.0,,,['Music'],        Sep 2019 - Sep 2019,https://myanimelist.net/anime/40741/Jikan_wo_Sutete
44,Jim Button,TV,26.0,300.0,,,"['Kids', 'Adventure', 'Fantasy', 'Magic']",        Oct 1974 - Mar 1975,https://myanimelist.net/anime/6701/Jim_Button
45,Jimoto ga JapanI'm from Japan,TV,50.0,1486.0,,,"['Slice of Life', 'Comedy', 'Shounen']",        Apr 2019 - Mar 2020,https://myanimelist.net/anime/38881/Jimoto_ga_Japan
46,Jin Ken Mamoru-kun to Ayumi-chan Sekai wo Shiawase ni,OVA,1.0,113.0,,,"['Fantasy', 'Kids']",        2005 - 2005,https://myanimelist.net/anime/30761/Jin_Ken_Mamoru-kun_to_Ayumi-chan_Sekai_wo_Shiawase_ni
47,Jingi,OVA,2.0,279.0,,,"['Adventure', 'Police', 'Drama']",        Dec 1991 - Apr 1992,https://myanimelist.net/anime/10741/Jingi
48,Jingisukan no Jin-kun,ONA,10.0,171.0,,,['Comedy'],        Sep 2017 - Nov 2017,https://myanimelist.net/anime/35233/Jingisukan_no_Jin-kun
49,Jinryoku Senkan!? Shiokaze Sawakaze,ONA,3.0,332.0,,,"['Sci-Fi', 'Mecha', 'School']",        May 2017 - Nov 2018,https://myanimelist.net/anime/35586/Jinryoku_Senkan_Shiokaze_Sawakaze
0,Paris no Isabelle,TV,13.0,639.0,137.0,5.94,"['Historical', 'Drama']",        Apr 1979 - Jul 1979,https://myanimelist.net/anime/3879/Paris_no_Isabelle
1,Pia Carrot e Youkoso!!: Sayaka no Koi MonogatariWelcome to Pia Carrot! Sayaka's Love Story,Movie,1.0,2310.0,946.0,5.94,"['Comedy', 'Romance']",        Oct 2002 - Oct 2002,https://myanimelist.net/anime/216/Pia_Carrot_e_Youkoso__Sayaka_no_Koi_Monogatari
2,Rescue Me!,OVA,1.0,22710.0,11678.0,5.94,"['Ecchi', 'Harem', 'Romance']",        Jun 2013 - Jun 2013,https://myanimelist.net/anime/18039/Rescue_Me
3,The iDOLM@STER Million Live! 1st Anniversary PV,Special,1.0,2535.0,707.0,5.94,['Drama'],        Feb 2014 - Feb 2014,https://myanimelist.net/anime/29801/The_iDOLMSTER_Million_Live_1st_Anniversary_PV
4,Toji no Miko: Kizamishi Issen no Tomoshibi,ONA,2.0,1607.0,186.0,5.94,"['Action', 'Comedy']",        Jan 2018 - Feb 2018,https://myanimelist.net/anime/37318/Toji_no_Miko__Kizamishi_Issen_no_Tomoshibi
5,Transformers Superlink Special,Special,1.0,679.0,248.0,5.94,"['Sci-Fi', 'Adventure', 'Kids', 'Mecha', 'Shounen']",        Nov 2004 - Nov 2004,https://myanimelist.net/anime/9528/Transformers_Superlink_Special
6,Visions of Frank: Short Films by Japan's Most Audacious AnimatorsVisions of Frank,OVA,9.0,503.0,178.0,5.94,['Dementia'],        Nov 2005 - Nov 2005,https://myanimelist.net/anime/8928/Visions_of_Frank__Short_Films_by_Japans_Most_Audacious_Animators
7,Yume Oukoku to Nemureru 100-nin no Ouji-sama100 Sleeping Princes and the Kingdom of Dreams,TV,12.0,12634.0,2674.0,5.94,"['Adventure', 'Fantasy']",        Jul 2018 - Sep 2018,https://myanimelist.net/anime/33966/Yume_Oukoku_to_Nemureru_100-nin_no_Ouji-sama
8,Zettai Bouei Leviathan: Mini Takibi Gekijou,Special,13.0,1677.0,530.0,5.94,"['Fantasy', 'Magic', 'Comedy']",        Jul 2013 - Sep 2013,https://myanimelist.net/anime/19397/Zettai_Bouei_Leviathan__Mini_Takibi_Gekijou
9,Akubi Girl,TV,26.0,616.0,155.0,5.93,"['Comedy', 'Fantasy']",        Apr 2006 - Sep 2006,https://myanimelist.net/anime/6077/Akubi_Girl
10,Andersen MonogatariThe World of Hans Christian Andersen,Movie,1.0,671.0,196.0,5.93,"['Kids', 'Fantasy', 'Drama']",        Mar 1968 - Mar 1968,https://myanimelist.net/anime/5098/Andersen_Monogatari
11,Avenger,TV,13.0,15137.0,5735.0,5.93,"['Adventure', 'Fantasy', 'Sci-Fi', 'Shounen']",        Oct 2003 - Dec 2003,https://myanimelist.net/anime/56/Avenger
12,Barakamon: Mijikamon Episode 0,ONA,1.0,1865.0,897.0,5.93,['Comedy'],        Mar 2014 - Mar 2014,https://myanimelist.net/anime/39217/Barakamon__Mijikamon_Episode_0
13,Btooom!: Bakusatsu Digest,ONA,2.0,7329.0,731.0,5.93,['Action'],        Nov 2012 - Dec 2012,https://myanimelist.net/anime/40379/Btooom__Bakusatsu_Digest
14,Chocotan!,Special,1.0,4357.0,2434.0,5.93,"['Comedy', 'Shoujo']",        Mar 2013 - Mar 2013,https://myanimelist.net/anime/18599/Chocotan
15,Early Reins,OVA,1.0,2764.0,1277.0,5.93,"['Action', 'Adventure', 'Seinen']",        Feb 2003 - Feb 2003,https://myanimelist.net/anime/1928/Early_Reins
16,Eun-sil-iThe Dearest,Movie,1.0,374.0,112.0,5.93,['Drama'],        Nov 2011 - Nov 2011,https://myanimelist.net/anime/30193/Eun-sil-i
17,Gaist Crusher,TV,51.0,1874.0,196.0,5.93,"['Action', 'Fantasy', 'Supernatural']",        Oct 2013 - Oct 2014,https://myanimelist.net/anime/19871/Gaist_Crusher
18,Giant Robo,Special,1.0,597.0,143.0,5.93,"['Action', 'Mecha']",        Jul 2007 - Jul 2007,https://myanimelist.net/anime/34622/Giant_Robo
19,Gunparade Orchestra OVA,OVA,3.0,637.0,128.0,5.93,['Mecha'],        Jan 2006 - Jul 2006,https://myanimelist.net/anime/9445/Gunparade_Orchestra_OVA
20,Hoshi Neko FullhouseStar Cat Fullhouse,OVA,4.0,687.0,174.0,5.93,"['Sci-Fi', 'Comedy', 'Romance']",        Jun 1989 - Dec 1989,https://myanimelist.net/anime/5927/Hoshi_Neko_Fullhouse
21,Hungry Days: Aoharu ka yo.,Special,,5214.0,1147.0,5.93,"['Slice of Life', 'Magic', 'Romance']",        Jun 2017 - ,https://myanimelist.net/anime/35770/Hungry_Days__Aoharu_ka_yo
22,Ishida to AsakuraIshida & Asakura,TV,12.0,12130.0,6817.0,5.93,"['Comedy', 'School', 'Seinen']",        Jan 2013 - Mar 2013,https://myanimelist.net/anime/16317/Ishida_to_Asakura
23,Kakushigoto,ONA,1.0,2854.0,818.0,5.93,['Comedy'],        Jun 2016 - Jun 2016,https://myanimelist.net/anime/33455/Kakushigoto
24,Kakyuusei 2: Hitomi no Naka no Shoujo-tachiKakyusei 2,TV,13.0,4725.0,1061.0,5.93,"['Comedy', 'Drama', 'Harem', 'Romance', 'School']",        Oct 2004 - Dec 2004,https://myanimelist.net/anime/510/Kakyuusei_2__Hitomi_no_Naka_no_Shoujo-tachi
25,Kojiki: Hyuuga-henThe Hyuga Episode of Kojiki,Movie,1.0,319.0,147.0,5.93,['Historical'],        2013 - 2013,https://myanimelist.net/anime/31769/Kojiki__Hyuuga-hen
26,Mahoutsukai Tai! vs. Shamanic Princess,OVA,1.0,1246.0,221.0,5.93,"['Comedy', 'Magic', 'Fantasy']",        1998 - 1998,https://myanimelist.net/anime/5466/Mahoutsukai_Tai_vs_Shamanic_Princess
27,MAPS: Densetsu no Samayoeru Seijin-tachi,Movie,1.0,682.0,158.0,5.93,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Drama', 'Shounen']",        Jul 1987 - Jul 1987,https://myanimelist.net/anime/3183/MAPS__Densetsu_no_Samayoeru_Seijin-tachi
28,Mikan-SeijinExtraterrestrial Oranges,TV,26.0,423.0,119.0,5.93,['Comedy'],        1992 - 1992,https://myanimelist.net/anime/6907/Mikan-Seijin
29,Nakedyouth,ONA,1.0,5877.0,2809.0,5.93,"['Slice of Life', 'Sports', 'Romance', 'Shounen Ai']",        2006 - 2006,https://myanimelist.net/anime/5085/Nakedyouth
30,Samurai Gun Special,Special,1.0,698.0,230.0,5.93,"['Action', 'Historical', 'Seinen']",        Jun 2005 - Jun 2005,https://myanimelist.net/anime/22031/Samurai_Gun_Special
31,Shinchou Yuusha: Kono Yuusha ga Ore Tsueee Kuse ni Shinchou Sugiru Recap,Special,1.0,10884.0,4424.0,5.93,"['Action', 'Adventure', 'Comedy', 'Fantasy']",        Dec 2019 - Dec 2019,https://myanimelist.net/anime/40849/Shinchou_Yuusha__Kono_Yuusha_ga_Ore_Tsueee_Kuse_ni_Shinchou_Sugiru_Recap
32,Taisei Kensetsu: Shin Doha Kokusai Kuukou,Special,1.0,2990.0,1621.0,5.93,['Drama'],        Dec 2008 - Dec 2008,https://myanimelist.net/anime/13691/Taisei_Kensetsu__Shin_Doha_Kokusai_Kuukou
33,Time Bokan Series: Itadakiman,TV,20.0,612.0,112.0,5.93,['Mecha'],        Apr 1983 - Sep 1983,https://myanimelist.net/anime/5344/Time_Bokan_Series__Itadakiman
34,Tooryanse,Music,1.0,607.0,362.0,5.93,"['Supernatural', 'Music']",        Jan 2014 - Jan 2014,https://myanimelist.net/anime/24109/Tooryanse
35,Val x Love,TV,12.0,44538.0,13033.0,5.93,"['Harem', 'Comedy', 'Supernatural', 'Romance', 'Ecchi', 'School', 'Shounen']",        Oct 2019 - Dec 2019,https://myanimelist.net/anime/39799/Val_x_Love
36,3-pun de Wakaru! Kore made no Love Live!,ONA,1.0,1508.0,352.0,5.92,['Music'],        Apr 2015 - Apr 2015,https://myanimelist.net/anime/41204/3-pun_de_Wakaru_Kore_made_no_Love_Live
37,Anisama,ONA,1.0,1834.0,640.0,5.92,"['Adventure', 'Comedy', 'Fantasy']",        Aug 2017 - Aug 2017,https://myanimelist.net/anime/36228/Anisama
38,Bremen 4: Jigoku no Naka no Tenshi-tachiBremen 4,Special,1.0,559.0,172.0,5.92,"['Kids', 'Adventure']",        Aug 1981 - Aug 1981,https://myanimelist.net/anime/9991/Bremen_4__Jigoku_no_Naka_no_Tenshi-tachi
39,Gamba: Gamba to Nakama-tachiAir Bound,Movie,1.0,447.0,111.0,5.92,"['Adventure', 'Kids']",        Oct 2015 - Oct 2015,https://myanimelist.net/anime/30738/Gamba__Gamba_to_Nakama-tachi
40,GAME OVER feat. Hatsune Miku,Music,1.0,2196.0,1335.0,5.92,['Music'],        Jul 2013 - Jul 2013,https://myanimelist.net/anime/19521/GAME_OVER_feat_Hatsune_Miku
41,Guardian Hearts,OVA,6.0,6852.0,2450.0,5.91,"['Comedy', 'Ecchi', 'Magic', 'Romance', 'School']",        May 2003 - Nov 2003,https://myanimelist.net/anime/824/Guardian_Hearts
42,Gunparade Orchestra,TV,24.0,3807.0,917.0,5.92,"['Drama', 'Mecha', 'Military', 'Romance', 'Sci-Fi', 'Slice of Life']",        Oct 2005 - Mar 2006,https://myanimelist.net/anime/858/Gunparade_Orchestra
43,Jujutsu Kaisen,ONA,3.0,949.0,128.0,5.92,['Shounen'],        Dec 2018 - Dec 2018,https://myanimelist.net/anime/38777/Jujutsu_Kaisen
44,Kaitou Tenshi Twin Angel: Kyun Kyun☆Tokimeki Paradise!! OVA,OVA,2.0,1051.0,196.0,5.92,['Magic'],        Dec 2014 - Dec 2014,https://myanimelist.net/anime/27997/Kaitou_Tenshi_Twin_Angel__Kyun_Kyun☆Tokimeki_Paradise_OVA
45,Kamen Rider Fourze x Crayon Shin-chan,Special,4.0,828.0,297.0,5.92,"['Action', 'Comedy', 'Seinen']",        Apr 2012 - Apr 2012,https://myanimelist.net/anime/14095/Kamen_Rider_Fourze_x_Crayon_Shin-chan
46,Kemono Friends 2,TV,12.0,12124.0,3671.0,5.92,"['Adventure', 'Comedy']",        Jan 2019 - Apr 2019,https://myanimelist.net/anime/35313/Kemono_Friends_2
47,Kimi no Matsu Mirai (Basho) e,ONA,1.0,1086.0,556.0,5.92,"['Sci-Fi', 'Slice of Life']",        Nov 2018 - Nov 2018,https://myanimelist.net/anime/38678/Kimi_no_Matsu_Mirai_Basho_e
48,Kishin Houkou Demonbane (TV) Specials,Special,2.0,991.0,215.0,5.92,"['Magic', 'Mecha', 'Sci-Fi', 'Supernatural']",        Aug 2006 - Dec 2006,https://myanimelist.net/anime/23753/Kishin_Houkou_Demonbane_TV_Specials
49,Mang Huang JiThe Legend of Jade Sword,ONA,19.0,858.0,188.0,5.92,"['Action', 'Adventure', 'Fantasy', 'Historical', 'Martial Arts']",        Apr 2015 - Aug 2015,https://myanimelist.net/anime/37186/Mang_Huang_Ji
0,Saraba Jamaica,Music,1.0,93.0,,,"['Music', 'Kids']",        Jun 1973 - Jun 1973,https://myanimelist.net/anime/35669/Saraba_Jamaica
1,Saraba Seishun,Music,1.0,92.0,,,"['Music', 'Kids']",        Jun 1975 - Jun 1975,https://myanimelist.net/anime/36354/Saraba_Seishun
2,Sarashimono,Music,1.0,69.0,,,['Music'],        Mar 2020 - Mar 2020,https://myanimelist.net/anime/41485/Sarashimono
3,Sarasoujuu no Hana no IroSpotlight,Movie,1.0,228.0,,,['Drama'],        1971 - 1971,https://myanimelist.net/anime/29675/Sarasoujuu_no_Hana_no_Iro
4,Saru Getchu Movie: Ougon no Pipo Helmet - Ukki Battle,Movie,1.0,186.0,,,"['Adventure', 'Comedy', 'Shounen']",        Aug 2002 - Aug 2002,https://myanimelist.net/anime/31052/Saru_Getchu_Movie__Ougon_no_Pipo_Helmet_-_Ukki_Battle
5,Saru Getchu: On Air 2nd,TV,51.0,457.0,,,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Romance', 'Shounen']",        Oct 2006 - Sep 2007,https://myanimelist.net/anime/8900/Saru_Getchu__On_Air_2nd
6,Saru Kani Gassen,Movie,1.0,256.0,,,['Drama'],         - ,https://myanimelist.net/anime/30059/Saru_Kani_Gassen
7,Saru Kani Gassen (Yokoku),ONA,1.0,159.0,,,['Historical'],        Jul 2012 - Jul 2012,https://myanimelist.net/anime/33860/Saru_Kani_Gassen_Yokoku
8,Saru Kani Gassen: Ijimekkozaru to Shoujiki Kani-san,OVA,1.0,134.0,,,"['Comedy', 'Kids']",        Mar 1997 - Mar 1997,https://myanimelist.net/anime/23867/Saru_Kani_Gassen__Ijimekkozaru_to_Shoujiki_Kani-san
9,Saru Tarou Helmet wa Kabutte ne,OVA,1.0,80.0,,,['Kids'],         - ,https://myanimelist.net/anime/35162/Saru_Tarou_Helmet_wa_Kabutte_ne
10,Saru Tarou Jishin ni wa Makenai zo!: Jishin e no Sonae Dai Sakusen,OVA,1.0,109.0,,,"['Drama', 'Kids']",        Jun 2009 - Jun 2009,https://myanimelist.net/anime/28561/Saru_Tarou_Jishin_ni_wa_Makenai_zo__Jishin_e_no_Sonae_Dai_Sakusen
11,Saru Tarou wa Tobidasa Nai!,OVA,1.0,66.0,,,['Kids'],        2011 - 2011,https://myanimelist.net/anime/35154/Saru_Tarou_wa_Tobidasa_Nai
12,Sasurai no Violin,Music,1.0,78.0,,,"['Kids', 'Music']",        Dec 1973 - Dec 1973,https://myanimelist.net/anime/38287/Sasurai_no_Violin
13,Sasurai-kun,TV,13.0,177.0,,,"['Slice of Life', 'Comedy']",        Apr 1992 - Jun 1992,https://myanimelist.net/anime/27681/Sasurai-kun
14,Satoukibibatake,OVA,1.0,92.0,,,"['Drama', 'Historical']",         - ,https://myanimelist.net/anime/33824/Satoukibibatake
15,"Satto Anshin, SAT x Peeping Life",ONA,3.0,239.0,,,"['Comedy', 'Slice of Life']",        Sep 2015 - Sep 2015,https://myanimelist.net/anime/32734/Satto_Anshin_SAT_x_Peeping_Life
16,Sawai Seiyaki Kabushikigaisha CMs,ONA,,68.0,,,"['Kids', 'Music']",        Apr 2018 - ,https://myanimelist.net/anime/38552/Sawai_Seiyaki_Kabushikigaisha_CMs
17,Sawatte! Gudetama: 3-dome no Shoujiki,Special,6.0,218.0,,,"['Game', 'Comedy', 'Parody']",        Mar 2018 - Jul 2018,https://myanimelist.net/anime/38627/Sawatte_Gudetama__3-dome_no_Shoujiki
18,Sayonara no Kawari ni 2013,Music,1.0,107.0,,,['Music'],        Feb 2013 - Feb 2013,https://myanimelist.net/anime/37603/Sayonara_no_Kawari_ni_2013
19,Sayonara Nyuunanzai,Music,1.0,122.0,,,['Music'],        Oct 2017 - Oct 2017,https://myanimelist.net/anime/36680/Sayonara_Nyuunanzai
20,"Sayonara, Midori ga ike: Tobe! Tako Glider!!",OVA,1.0,131.0,,,"['Kids', 'Adventure']",        Mar 2005 - Mar 2005,https://myanimelist.net/anime/29733/Sayonara_Midori_ga_ike__Tobe_Tako_Glider
21,Sayounara Concert,Music,1.0,60.0,,,"['Kids', 'Music']",        Jun 1989 - Jun 1989,https://myanimelist.net/anime/40625/Sayounara_Concert
22,Sayounara Kaba-kun,Movie,1.0,110.0,,,"['Historical', 'Kids']",        1989 - 1989,https://myanimelist.net/anime/28017/Sayounara_Kaba-kun
23,Sazae-san: Dawn to Ikka de Hawaii Ryokou,Special,1.0,286.0,,,"['Slice of Life', 'Comedy']",        1998 - 1998,https://myanimelist.net/anime/28615/Sazae-san__Dawn_to_Ikka_de_Hawaii_Ryokou
24,Scarecrowman,TV,26.0,287.0,,,"['Fantasy', 'Kids']",        Jul 2008 - Dec 2008,https://myanimelist.net/anime/4684/Scarecrowman
25,Scary,Music,1.0,146.0,,,"['Music', 'Sci-Fi']",        2004 - 2004,https://myanimelist.net/anime/36765/Scary
26,Schoolyard,Special,1.0,366.0,,,"['Dementia', 'Music']",        Dec 2018 - Dec 2018,https://myanimelist.net/anime/40001/Schoolyard
27,Science Anime: Choudendou Monogatari,Special,1.0,106.0,,,"['Historical', 'Kids']",        1988 - 1988,https://myanimelist.net/anime/27961/Science_Anime__Choudendou_Monogatari
28,Screw,Movie,1.0,136.0,,,['Dementia'],        1982 - 1982,https://myanimelist.net/anime/38893/Screw
29,Scripta VolantWritings Fly Away,Movie,1.0,139.0,,,[],        2011 - 2011,https://myanimelist.net/anime/33318/Scripta_Volant
30,Sea Breeze,Music,1.0,122.0,,,['Music'],        Jul 2018 - Jul 2018,https://myanimelist.net/anime/39395/Sea_Breeze
31,Season's Greetings from dwarf,ONA,2.0,126.0,,,['Kids'],        Dec 2016 - Dec 2019,https://myanimelist.net/anime/37018/Seasons_Greetings_from_dwarf
32,Secret of Moldiver: Himitsu Daihyakka,OVA,1.0,166.0,,,"['Sci-Fi', 'Comedy']",        Jan 1993 - Jan 1993,https://myanimelist.net/anime/39805/Secret_of_Moldiver__Himitsu_Daihyakka
33,Sect,Music,1.0,106.0,,,['Music'],        Jun 2014 - Jun 2014,https://myanimelist.net/anime/39171/Sect
34,Seibu Tetsudou Ekiin Tako-chan,ONA,12.0,191.0,,,"['Comedy', 'Parody', 'Police', 'Slice of Life']",        Apr 2011 - Feb 2012,https://myanimelist.net/anime/10850/Seibu_Tetsudou_Ekiin_Tako-chan
35,Seichou RapSAY! Cho-oh Rap,Music,1.0,197.0,,,['Music'],        Jul 2014 - Jul 2014,https://myanimelist.net/anime/30104/Seichou_Rap
36,Seikai no Senki II Special,Special,1.0,436.0,,,"['Action', 'Military', 'Sci-Fi', 'Space', 'Romance']",        Jul 2005 - Jul 2005,https://myanimelist.net/anime/39333/Seikai_no_Senki_II_Special
37,Seikimatsu Leader Gaiden Takeshi!,Special,1.0,239.0,,,"['Comedy', 'School', 'Shounen']",        Jul 1998 - Jul 1998,https://myanimelist.net/anime/16245/Seikimatsu_Leader_Gaiden_Takeshi
38,Seisenshi Dunbine Memorial,Special,3.0,436.0,,,"['Sci-Fi', 'Adventure', 'Mecha']",        Aug 2000 - Aug 2000,https://myanimelist.net/anime/20975/Seisenshi_Dunbine_Memorial
39,Seisho Gensou Fu: Adam to EveA Biblic Fantasy: Adam and Eve,Movie,1.0,158.0,,,['Historical'],        1951 - 1951,https://myanimelist.net/anime/28693/Seisho_Gensou_Fu__Adam_to_Eve
40,SeishunYouth,Movie,1.0,46.0,,,['Drama'],        2008 - 2008,https://myanimelist.net/anime/40633/Seishun
41,Seishun Anime Zenshuu SpecialsAnimated Classics of Japanese Literature,Special,2.0,200.0,,,"['Drama', 'Historical']",        Oct 1987 - Oct 1997,https://myanimelist.net/anime/32897/Seishun_Anime_Zenshuu_Specials
42,Seishun Fuufu Monogatari: Koiko no Mainichi,OVA,2.0,391.0,,,"['Comedy', 'Drama', 'Ecchi', 'Romance', 'Seinen']",        Sep 1989 - Mar 1990,https://myanimelist.net/anime/10045/Seishun_Fuufu_Monogatari__Koiko_no_Mainichi
43,Seishun Midnight Runners: Shiosai,Music,1.0,175.0,,,['Music'],        2007 - 2007,https://myanimelist.net/anime/29744/Seishun_Midnight_Runners__Shiosai
44,Seito Shokun! Kokoro ni Midori no Neckerchief wo,Special,1.0,278.0,,,"['Comedy', 'School', 'Shoujo']",        Feb 1986 - Feb 1986,https://myanimelist.net/anime/17835/Seito_Shokun_Kokoro_ni_Midori_no_Neckerchief_wo
45,Seizei Ganbare! Mahou Shoujo Kurumi 2nd Season,ONA,25.0,347.0,,,"['Magic', 'Parody']",        Oct 2018 - Oct 2019,https://myanimelist.net/anime/38175/Seizei_Ganbare_Mahou_Shoujo_Kurumi_2nd_Season
